node_id:ID,label,doc_id,start_page:int,end_page:int,display_name,json_properties
alg::NIST.FIPS.204::32,Algorithm,NIST.FIPS.204,48,48,Algorithm 32,"{""algorithm_label"": ""Algorithm 32"", ""algorithm_name"": ""ExpandA"", ""algorithm_number"": ""32"", ""raw_header"": ""Algorithm 32 ExpandA (𝜌) Samples a 𝑘 × ℓ matrix 𝐀 ̂ of elements of 𝑇 𝑞 . Input : A seed 𝜌 ∈ 𝔹 32 . Output : Matrix 𝐀 ∈ (𝑇 𝑞 ) 𝑘×ℓ . 1: for 𝑟 from 0 to 𝑘 -1 do 2: for 𝑠 from 0 to ℓ - 1 do 3: 𝜌 ′ ← 𝜌|| IntegerToBytes (𝑠, 1)|| IntegerToBytes (𝑟, 1) 4: 𝐀[𝑟, 𝑠] ← RejNTTPoly (𝜌 ′ ) ▷ seed 𝜌 ′ depends on 𝑠 and 𝑟 5: end for 6: end for 7: return 𝐀 ̂ Algorithm 33 ExpandS (𝜌) Samples vectors 𝐬 1 ∈ 𝑅 ℓ and 𝐬 2 ∈ 𝑅 𝑘 , each with polynomial coordinates whose coefficients are in the interval [-𝜂, 𝜂] . Input : A seed 𝜌 ∈ 𝔹 64 . Output : Vectors 𝐬 1 , 𝐬 2 of polynomials in 𝑅 . 1: for 𝑟 from 0 to ℓ - 1 do 2: 𝐬 𝟏 [𝑟] ← RejBoundedPoly (𝜌|| IntegerToBytes (𝑟, 2)) ▷ seed depends on 𝑟 3: end for 4: for 𝑟 from 0 to 𝑘 -1 do 5: 𝐬 𝟐 [𝑟] ← RejBoundedPoly (𝜌|| IntegerToBytes (𝑟 + ℓ, 2)) ▷ seed depends on 𝑟 +ℓ 6: end for 7: return (𝐬 𝟏 , 𝐬 𝟐 ) Algorithm 34 ExpandMask (𝜌, 𝜇) Samples a vector 𝐲 ∈ 𝑅 ℓ such that each polynomial 𝐲[𝑟] has coefficients between -𝛾1 +1 and 𝛾 1 . Input : A seed 𝜌 ∈ 𝔹 64 and a nonnegative integer 𝜇 . Output : Vector 𝐲 ∈ 𝑅 ℓ . 1: 𝑐 ← 1 + bitlen (𝛾 1-1) ▷𝛾1 is always a power of 2 2: for 𝑟 from 0 to ℓ - 1 do 3: 𝜌 ′ ← 𝜌|| IntegerToBytes (𝜇 + 𝑟, 2) 4: 𝑣 ← H (𝜌 ′ , 32𝑐) ▷ seed depends on 𝜇 + 𝑟 5: 𝐲[𝑟] ← BitUnpack (𝑣, 𝛾 1-1, 𝛾 1 ) 6: end for 7: return 𝐲"", ""section_id"": ""section::NIST.FIPS.204::7. Auxiliary Functions > Output : A polynomial 𝑎 ∈ 𝑅 . > Algorithm 32 ExpandA (𝜌) Samples a 𝑘 × ℓ matrix 𝐀 ̂ of elements of 𝑇 𝑞 . Input : A seed 𝜌 ∈ 𝔹 32 . Output : Matrix 𝐀 ∈ (𝑇 𝑞 ) 𝑘×ℓ . 1: for 𝑟 from 0 to 𝑘 -1 do 2: for 𝑠 from 0 to ℓ - 1 do 3: 𝜌 ′ ← 𝜌|| IntegerToBytes (𝑠, 1)|| IntegerToBytes (𝑟, 1) 4: 𝐀[𝑟, 𝑠] ← RejNTTPoly (𝜌 ′ ) ▷ seed 𝜌 ′ depends on 𝑠 and 𝑟 5: end for 6: end for 7: return 𝐀 ̂ Algorithm 33 ExpandS (𝜌) Samples vectors 𝐬 1 ∈ 𝑅 ℓ and 𝐬 2 ∈ 𝑅 𝑘 , each with polynomial coordinates whose coefficients are in the interval [-𝜂, 𝜂] . Input : A seed 𝜌 ∈ 𝔹 64 . Output : Vectors 𝐬 1 , 𝐬 2 of polynomials in 𝑅 . 1: for 𝑟 from 0 to ℓ - 1 do 2: 𝐬 𝟏 [𝑟] ← RejBoundedPoly (𝜌|| IntegerToBytes (𝑟, 2)) ▷ seed depends on 𝑟 3: end for 4: for 𝑟 from 0 to 𝑘 -1 do 5: 𝐬 𝟐 [𝑟] ← RejBoundedPoly (𝜌|| IntegerToBytes (𝑟 + ℓ, 2)) ▷ seed depends on 𝑟 +ℓ 6: end for 7: return (𝐬 𝟏 , 𝐬 𝟐 ) Algorithm 34 ExpandMask (𝜌, 𝜇) Samples a vector 𝐲 ∈ 𝑅 ℓ such that each polynomial 𝐲[𝑟] has coefficients between -𝛾1 +1 and 𝛾 1 . Input : A seed 𝜌 ∈ 𝔹 64 and a nonnegative integer 𝜇 . Output : Vector 𝐲 ∈ 𝑅 ℓ . 1: 𝑐 ← 1 + bitlen (𝛾 1 -1) ▷𝛾1 is always a power of 2 2: for 𝑟 from 0 to ℓ - 1 do 3: 𝜌 ′ ← 𝜌|| IntegerToBytes (𝜇 + 𝑟, 2) 4: 𝑣 ← H (𝜌 ′ , 32𝑐) ▷ seed depends on 𝜇 + 𝑟 5: 𝐲[𝑟] ← BitUnpack (𝑣, 𝛾 1 -1, 𝛾 1 ) 6: end for 7: return 𝐲""}"
alg::NIST.FIPS.204::35,Algorithm,NIST.FIPS.204,50,50,Algorithm 35,"{""algorithm_label"": ""Algorithm 35"", ""algorithm_name"": ""Power2Round"", ""algorithm_number"": ""35"", ""raw_header"": ""Algorithm 35 Power2Round (𝑟)"", ""section_id"": ""section::NIST.FIPS.204::7. Auxiliary Functions > 7.4 High-Order and Low-Order Bits and Hints > Algorithm 35 Power2Round (𝑟)""}"
alg::NIST.FIPS.204::36,Algorithm,NIST.FIPS.204,50,50,Algorithm 36,"{""algorithm_label"": ""Algorithm 36"", ""algorithm_name"": null, ""algorithm_number"": ""36"", ""raw_header"": ""Algorithm 36 Decompose (𝑟)"", ""section_id"": ""section::NIST.FIPS.204::7. Auxiliary Functions > 7.4 High-Order and Low-Order Bits and Hints > Algorithm 35 Power2Round (𝑟)""}"
alg::NIST.FIPS.204::38,Algorithm,NIST.FIPS.204,51,51,Algorithm 38,"{""algorithm_label"": ""Algorithm 38"", ""algorithm_name"": ""LowBits"", ""algorithm_number"": ""38"", ""raw_header"": ""Algorithm 38 LowBits"", ""section_id"": ""section::NIST.FIPS.204::7. Auxiliary Functions > 7.4 High-Order and Low-Order Bits and Hints > Algorithm 38 LowBits""}"
alg::NIST.FIPS.204::39,Algorithm,NIST.FIPS.204,51,51,Algorithm 39,"{""algorithm_label"": ""Algorithm 39"", ""algorithm_name"": ""MakeHint"", ""algorithm_number"": ""39"", ""raw_header"": ""Algorithm 39 MakeHint (𝑧, 𝑟)"", ""section_id"": ""section::NIST.FIPS.204::7. Auxiliary Functions > 7.4 High-Order and Low-Order Bits and Hints > Algorithm 38 LowBits""}"
alg::NIST.FIPS.204::4,Algorithm,NIST.FIPS.204,30,30,Algorithm 4,"{""algorithm_label"": ""Algorithm 4"", ""algorithm_name"": null, ""algorithm_number"": ""4"", ""raw_header"": ""Algorithm 4 shows the DER encodings of the OIDs for SHA-256, SHA-512, and SHAKE128. However, it may be used with other hash functions or XOFs."", ""section_id"": ""section::NIST.FIPS.204::5. External Functions > 5.4 Pre-Hash ML-DSA > 5.4.1 HashML-DSA Signing and Verifying""}"
alg::NIST.FIPS.204::40,Algorithm,NIST.FIPS.204,51,51,Algorithm 40,"{""algorithm_label"": ""Algorithm 40"", ""algorithm_name"": ""UseHint"", ""algorithm_number"": ""40"", ""raw_header"": ""Algorithm 40 UseHint (ℎ, 𝑟)"", ""section_id"": ""section::NIST.FIPS.204::7. Auxiliary Functions > 7.4 High-Order and Low-Order Bits and Hints > Algorithm 40 UseHint (ℎ, 𝑟)""}"
alg::NIST.FIPS.204::41,Algorithm,NIST.FIPS.204,53,53,Algorithm 41,"{""algorithm_label"": ""Algorithm 41"", ""algorithm_name"": ""NTT"", ""algorithm_number"": ""41"", ""raw_header"": ""Algorithm 41 NTT (𝑤)"", ""section_id"": ""section::NIST.FIPS.204::7. Auxiliary Functions > -1 7.5 NTT and NTT > Algorithm 41 NTT (𝑤)""}"
alg::NIST.FIPS.204::42,Algorithm,NIST.FIPS.204,54,54,Algorithm 42,"{""algorithm_label"": ""Algorithm 42"", ""algorithm_name"": ""NTT-1"", ""algorithm_number"": ""42"", ""raw_header"": ""Algorithm 42 NTT-1 (𝑤) ̂"", ""section_id"": ""section::NIST.FIPS.204::7. Auxiliary Functions > -1 7.5 NTT and NTT > Algorithm 42 NTT -1 (𝑤) ̂""}"
alg::NIST.FIPS.204::43,Algorithm,NIST.FIPS.204,54,54,Algorithm 43,"{""algorithm_label"": ""Algorithm 43"", ""algorithm_name"": ""BitRev"", ""algorithm_number"": ""43"", ""raw_header"": ""Algorithm 43 BitRev 8 (𝑚)"", ""section_id"": ""section::NIST.FIPS.204::7. Auxiliary Functions > -1 7.5 NTT and NTT > Algorithm 43 BitRev 8 (𝑚)""}"
alg::NIST.FIPS.204::44,Algorithm,NIST.FIPS.204,55,55,Algorithm 44,"{""algorithm_label"": ""Algorithm 44"", ""algorithm_name"": ""AddNTT"", ""algorithm_number"": ""44"", ""raw_header"": ""Algorithm 44 AddNTT (𝑎, ̂ 𝑏)"", ""section_id"": ""section::NIST.FIPS.204::7. Auxiliary Functions > 7.6 Arithmetic Under NTT > Algorithm 44 AddNTT (𝑎, ̂ 𝑏)""}"
alg::NIST.FIPS.204::45,Algorithm,NIST.FIPS.204,55,55,Algorithm 45,"{""algorithm_label"": ""Algorithm 45"", ""algorithm_name"": ""MultiplyNTT"", ""algorithm_number"": ""45"", ""raw_header"": ""Algorithm 45 MultiplyNTT (𝑎, ̂ 𝑏)"", ""section_id"": ""section::NIST.FIPS.204::7. Auxiliary Functions > 7.6 Arithmetic Under NTT > Algorithm 44 AddNTT (𝑎, ̂ 𝑏)""}"
alg::NIST.FIPS.204::47,Algorithm,NIST.FIPS.204,56,56,Algorithm 47,"{""algorithm_label"": ""Algorithm 47"", ""algorithm_name"": ""ScalarVectorNTT"", ""algorithm_number"": ""47"", ""raw_header"": ""Algorithm 47 ScalarVectorNTT (𝑐, ̂ 𝐯) ̂"", ""section_id"": ""section::NIST.FIPS.204::7. Auxiliary Functions > 7.6 Arithmetic Under NTT > Algorithm 47 ScalarVectorNTT (𝑐, ̂ 𝐯) ̂""}"
alg::NIST.FIPS.204::48,Algorithm,NIST.FIPS.204,56,56,Algorithm 48,"{""algorithm_label"": ""Algorithm 48"", ""algorithm_name"": ""MatrixVectorNTT"", ""algorithm_number"": ""48"", ""raw_header"": ""Algorithm 48 MatrixVectorNTT (𝐌, 𝐯) ̂"", ""section_id"": ""section::NIST.FIPS.204::7. Auxiliary Functions > 7.6 Arithmetic Under NTT > Algorithm 48 MatrixVectorNTT (𝐌, 𝐯) ̂""}"
alg::NIST.FIPS.204::49,Algorithm,NIST.FIPS.204,60,60,Algorithm 49,"{""algorithm_label"": ""Algorithm 49"", ""algorithm_name"": ""MontgomeryReduce"", ""algorithm_number"": ""49"", ""raw_header"": ""Algorithm 49 MontgomeryReduce (𝑎) Computes 𝑎 ⋅ 2-32 mod 𝑞 . 31 31 Input : Integer 𝑎 with-2 𝑞 ≤ 𝑎 ≤ 2 𝑞 . -32 Output : 𝑟 ≡ 𝑎 ⋅ 2 mod 𝑞 . 1: QINV ← 58728449 ▷ the inverse of 𝑞 modulo 2 32 2: 𝑡 ← ((𝑎 mod 2 32 ) ⋅ QINV ) mod 2 32 3: 32 𝑟 ← (𝑎 -𝑡 ⋅ 𝑞)/2 4: return 𝑟"", ""section_id"": ""section::NIST.FIPS.204::7. Auxiliary Functions > Appendix A -Montgomery Multiplication""}"
alg::NIST.FIPS.204::5,Algorithm,NIST.FIPS.204,31,31,Algorithm 5,"{""algorithm_label"": ""Algorithm 5"", ""algorithm_name"": ""HashML-DSA.Verify"", ""algorithm_number"": ""5"", ""raw_header"": ""Algorithm 5 HashML-DSA.Verify (𝑝𝑘, 𝑀, 𝜎, 𝑐𝑡𝑥, PH )"", ""section_id"": ""section::NIST.FIPS.204::5. External Functions > 5.4 Pre-Hash ML-DSA > 5.4.1 HashML-DSA Signing and Verifying > Algorithm 5 HashML-DSA . Verify (𝑝𝑘, 𝑀, 𝜎, 𝑐𝑡𝑥, PH )""}"
alg::NIST.FIPS.204::6,Algorithm,NIST.FIPS.204,33,33,Algorithm 6,"{""algorithm_label"": ""Algorithm 6"", ""algorithm_name"": ""ML-DSA.KeyGen_internal"", ""algorithm_number"": ""6"", ""raw_header"": ""Algorithm 6 ML-DSA.KeyGen_internal (𝜉)"", ""section_id"": ""section::NIST.FIPS.204::6. Internal Functions > 6.1 ML-DSA Key Generation (Internal) > Algorithm 6 ML-DSA . KeyGen \\_ internal (𝜉)""}"
alg::NIST.FIPS.204::7,Algorithm,NIST.FIPS.204,35,35,Algorithm 7,"{""algorithm_label"": ""Algorithm 7"", ""algorithm_name"": ""ML-DSA.Sign_internal"", ""algorithm_number"": ""7"", ""raw_header"": ""Algorithm 7 ML-DSA.Sign_internal (𝑠𝑘, 𝑀 ′ , 𝑟𝑛𝑑)"", ""section_id"": ""section::NIST.FIPS.204::6. Internal Functions > 6.2 ML-DSA Signing (Internal) > Algorithm 7 ML-DSA . Sign \\_ internal (𝑠𝑘, 𝑀 ′ , 𝑟𝑛𝑑)""}"
alg::NIST.FIPS.204::8,Algorithm,NIST.FIPS.204,37,37,Algorithm 8,"{""algorithm_label"": ""Algorithm 8"", ""algorithm_name"": ""ML-DSA.Verify_internal"", ""algorithm_number"": ""8"", ""raw_header"": ""Algorithm 8 ML-DSA.Verify_internal (𝑝𝑘, 𝑀 ′ , 𝜎)"", ""section_id"": ""section::NIST.FIPS.204::6. Internal Functions > 6.3 ML-DSA Verifying (Internal) > Algorithm 8 ML-DSA . Verify \\_ internal (𝑝𝑘, 𝑀 ′ , 𝜎)""}"
alg::NIST.FIPS.204::9,Algorithm,NIST.FIPS.204,38,38,Algorithm 9,"{""algorithm_label"": ""Algorithm 9"", ""algorithm_name"": ""IntegerToBits"", ""algorithm_number"": ""9"", ""raw_header"": ""Algorithm 9 IntegerToBits (𝑥, 𝛼)"", ""section_id"": ""section::NIST.FIPS.204::7. Auxiliary Functions > 7.1 Conversion Between Data Types > Algorithm 9 IntegerToBits (𝑥, 𝛼)""}"
alg::NIST.FIPS.205::1,Algorithm,NIST.FIPS.205,20,20,Algorithm 1,"{""algorithm_label"": ""Algorithm 1"", ""algorithm_name"": ""gen_len"", ""algorithm_number"": ""1"", ""raw_header"": ""Algorithm 1 gen_len 2 ( 𝑛 , 𝑙𝑔 𝑤 ) Computes 𝑙𝑒𝑛 2 (Equation 5.3). Input : Security parameter 𝑛 , bits per hash chain 𝑙𝑔 𝑤 . Output : 𝑙𝑒𝑛 2.1: 𝑤 ← 2 𝑙𝑔𝑤 ▷ Equation 5.1 𝑙𝑒𝑛 1 ← ⌊ 8⋅𝑛+𝑙𝑔 𝑤 -1 2: ⌋ ▷ Equation 5.2 𝑙𝑔 𝑤 3: 𝑚𝑎𝑥 _ 𝑐ℎ𝑒𝑐𝑘𝑠𝑢𝑚 = 𝑙𝑒𝑛 1 ⋅ (𝑤 -1) ▷ maximum possible checksum value 4: 𝑙𝑒𝑛 2 ← 1 ▷ maximum value that may be signed using 5: 𝑐𝑎𝑝𝑎𝑐𝑖𝑡𝑦 ← 𝑤 ▷ 𝑙𝑒𝑛 2 hash chains is 𝑤 𝑙𝑒𝑛 2-1 = 𝑐𝑎𝑝𝑎𝑐𝑖𝑡𝑦 -1 6: while 𝑐𝑎𝑝𝑎𝑐𝑖𝑡𝑦 ≤ 𝑚𝑎𝑥 _ 𝑐ℎ𝑒𝑐𝑘𝑠𝑢𝑚 do 7: 𝑙𝑒𝑛 2 ← 𝑙𝑒𝑛 2 + 1 8: 𝑐𝑎𝑝𝑎𝑐𝑖𝑡𝑦 ← 𝑐𝑎𝑝𝑎𝑐𝑖𝑡𝑦 ⋅ 𝑤 9: end while 10: return 𝑙𝑒𝑛 2"", ""section_id"": ""section::NIST.FIPS.205::3. Overview of the SLH-DSA Signature Scheme > 3.1 Additional Requirements""}"
alg::NIST.FIPS.205::10,Algorithm,NIST.FIPS.205,34,34,Algorithm 10,"{""algorithm_label"": ""Algorithm 10"", ""algorithm_name"": ""xmss_sign"", ""algorithm_number"": ""10"", ""raw_header"": ""Algorithm 10 xmss_sign ( 𝑀 , SK .seed, 𝑖𝑑𝑥 , PK .seed, ADRS )"", ""section_id"": ""section::NIST.FIPS.205::6. eXtended Merkle Signature Scheme (XMSS) > 6.2 Generating an XMSS Signature > Algorithm 10 xmss \\_ sign ( 𝑀 , SK .seed, 𝑖𝑑𝑥 , PK .seed, ADRS )""}"
alg::NIST.FIPS.205::11,Algorithm,NIST.FIPS.205,35,35,Algorithm 11,"{""algorithm_label"": ""Algorithm 11"", ""algorithm_name"": ""xmss_pkFromSig"", ""algorithm_number"": ""11"", ""raw_header"": ""Algorithm 11 xmss_pkFromSig ( 𝑖𝑑𝑥 , SIG 𝑋𝑀𝑆𝑆 , 𝑀 , PK .seed, ADRS )"", ""section_id"": ""section::NIST.FIPS.205::6. eXtended Merkle Signature Scheme (XMSS) > 6.3 Computing an XMSS Public Key From a Signature > Algorithm 11 xmss \\_ pkFromSig ( 𝑖𝑑𝑥 , SIG 𝑋𝑀𝑆𝑆 , 𝑀 , PK .seed, ADRS )""}"
alg::NIST.FIPS.205::12,Algorithm,NIST.FIPS.205,37,37,Algorithm 12,"{""algorithm_label"": ""Algorithm 12"", ""algorithm_name"": ""ht_sign"", ""algorithm_number"": ""12"", ""raw_header"": ""Algorithm 12 ht_sign ( 𝑀 , SK .seed, PK .seed, 𝑖𝑑𝑥 𝑡𝑟𝑒𝑒 , 𝑖𝑑𝑥 𝑙𝑒𝑎𝑓 )"", ""section_id"": ""section::NIST.FIPS.205::7. The SLH-DSA Hypertree > 7.1 Hypertree Signature Generation > Algorithm 12 ht \\_ sign ( 𝑀 , SK .seed, PK .seed, 𝑖𝑑𝑥 𝑡𝑟𝑒𝑒 , 𝑖𝑑𝑥 𝑙𝑒𝑎𝑓 )""}"
alg::NIST.FIPS.205::13,Algorithm,NIST.FIPS.205,38,38,Algorithm 13,"{""algorithm_label"": ""Algorithm 13"", ""algorithm_name"": ""ht_verify"", ""algorithm_number"": ""13"", ""raw_header"": ""Algorithm 13 ht_verify ( 𝑀 , SIG 𝐻𝑇 , PK .seed, 𝑖𝑑𝑥 𝑡𝑟𝑒𝑒 , 𝑖𝑑𝑥 𝑙𝑒𝑎𝑓 , PK .root)"", ""section_id"": ""section::NIST.FIPS.205::7. The SLH-DSA Hypertree > 7.2 Hypertree Signature Verification""}"
alg::NIST.FIPS.205::14,Algorithm,NIST.FIPS.205,39,39,Algorithm 14,"{""algorithm_label"": ""Algorithm 14"", ""algorithm_name"": ""fors_skGen"", ""algorithm_number"": ""14"", ""raw_header"": ""Algorithm 14 fors_skGen ( SK .seed, PK .seed, ADRS , 𝑖𝑑𝑥 )"", ""section_id"": ""section::NIST.FIPS.205::8. Forest of Random Subsets (FORS) > 8.1 Generating FORS Secret Values > Algorithm 14 fors \\_ skGen ( SK .seed, PK .seed, ADRS , 𝑖𝑑𝑥 )""}"
alg::NIST.FIPS.205::15,Algorithm,NIST.FIPS.205,40,40,Algorithm 15,"{""algorithm_label"": ""Algorithm 15"", ""algorithm_name"": ""fors_node"", ""algorithm_number"": ""15"", ""raw_header"": ""Algorithm 15 fors_node ( SK .seed, 𝑖 , 𝑧 , PK .seed, ADRS )"", ""section_id"": ""section::NIST.FIPS.205::8. Forest of Random Subsets (FORS) > 8.2 Generating a Merkle Hash Tree""}"
alg::NIST.FIPS.205::16,Algorithm,NIST.FIPS.205,41,41,Algorithm 16,"{""algorithm_label"": ""Algorithm 16"", ""algorithm_name"": ""fors_sign"", ""algorithm_number"": ""16"", ""raw_header"": ""Algorithm 16 fors_sign ( 𝑚𝑑 , SK .seed, PK .seed, ADRS"", ""section_id"": ""section::NIST.FIPS.205::8. Forest of Random Subsets (FORS) > 8.3 Generating a FORS Signature > Algorithm 16 fors \\_ sign ( 𝑚𝑑 , SK .seed, PK .seed, ADRS""}"
alg::NIST.FIPS.205::17,Algorithm,NIST.FIPS.205,42,42,Algorithm 17,"{""algorithm_label"": ""Algorithm 17"", ""algorithm_name"": ""fors_pkFromSig"", ""algorithm_number"": ""17"", ""raw_header"": ""Algorithm 17 fors_pkFromSig (SIG 𝐹 𝑂𝑅𝑆 , 𝑚𝑑 , PK .seed, ADRS )"", ""section_id"": ""section::NIST.FIPS.205::8. Forest of Random Subsets (FORS) > 8.4 Computing a FORS Public Key From a Signature > Algorithm 17 fors \\_ pkFromSig (SIG 𝐹 𝑂𝑅𝑆 , 𝑚𝑑 , PK .seed, ADRS )""}"
alg::NIST.FIPS.205::18,Algorithm,NIST.FIPS.205,44,44,Algorithm 18,"{""algorithm_label"": ""Algorithm 18"", ""algorithm_name"": null, ""algorithm_number"": ""18"", ""raw_header"": ""Algorithm 18 generates an SLH-DSA key pair. Lines 1 through 3 compute the root of the top layer XMSS tree. Line 4 bundles the three inputs and the computed PK .seed into the private and public keys."", ""section_id"": ""section::NIST.FIPS.205::9. SLH-DSA Internal Functions > 9.1 SLH-DSA Key Generation""}"
alg::NIST.FIPS.205::19,Algorithm,NIST.FIPS.205,45,45,Algorithm 19,"{""algorithm_label"": ""Algorithm 19"", ""algorithm_name"": ""slh_sign_internal"", ""algorithm_number"": ""19"", ""raw_header"": ""Algorithm 19 slh_sign_internal ( 𝑀 , SK, 𝑎𝑑𝑑𝑟𝑛𝑑 )"", ""section_id"": ""section::NIST.FIPS.205::9. SLH-DSA Internal Functions > 9.2 SLH-DSA Signature Generation > Algorithm 19 slh \\_ sign \\_ internal ( 𝑀 , SK, 𝑎𝑑𝑑𝑟𝑛𝑑 )""}"
alg::NIST.FIPS.205::2,Algorithm,NIST.FIPS.205,25,25,Algorithm 2,"{""algorithm_label"": ""Algorithm 2"", ""algorithm_name"": null, ""algorithm_number"": ""2"", ""raw_header"": ""Algorithm 2 is a function that converts a byte string 𝑋 of length 𝑛 to an integer, and Algorithm 3 is a function that converts an integer 𝑥 to a byte string of length 𝑛 ."", ""section_id"": ""section::NIST.FIPS.205::4. Functions and Addressing > 4.4 Arrays, Byte Strings, and Integers > Algorithm 2 toInt ( 𝑋, 𝑛 )""}"
alg::NIST.FIPS.205::20,Algorithm,NIST.FIPS.205,46,46,Algorithm 20,"{""algorithm_label"": ""Algorithm 20"", ""algorithm_name"": ""slh_verify_internal"", ""algorithm_number"": ""20"", ""raw_header"": ""Algorithm 20 slh_verify_internal ( 𝑀 , SIG, PK)"", ""section_id"": ""section::NIST.FIPS.205::9. SLH-DSA Internal Functions > 9.3 SLH-DSA Signature Verification > Algorithm 20 slh \\_ verify \\_ internal ( 𝑀 , SIG, PK)""}"
alg::NIST.FIPS.205::21,Algorithm,NIST.FIPS.205,47,47,Algorithm 21,"{""algorithm_label"": ""Algorithm 21"", ""algorithm_name"": null, ""algorithm_number"": ""21"", ""raw_header"": ""Algorithm 21 generates an SLH-DSA key pair. Lines 1 through 3 generate the random values for the private and public keys, and line 7 calls slh_keygen_internal to compute PK .root and return the private and public key. PK .seed, SK .seed, and SK .prf shall be generated using an approved random bit generator (see [14, 15, 16]), where the instantiation of the random bit generator supports at least 8𝑛 bits of security strength."", ""section_id"": ""section::NIST.FIPS.205::10. SLH-DSA External Functions > 10.1 SLH-DSA Key Generation""}"
alg::NIST.FIPS.205::22,Algorithm,NIST.FIPS.205,49,49,Algorithm 22,"{""algorithm_label"": ""Algorithm 22"", ""algorithm_name"": ""slh_sign"", ""algorithm_number"": ""22"", ""raw_header"": ""Algorithm 22 slh_sign ( 𝑀 , 𝑐𝑡𝑥 , SK)"", ""section_id"": ""section::NIST.FIPS.205::10. SLH-DSA External Functions > 10.2 SLH-DSA Signature Generation > 10.2.1 Pure SLH-DSA Signature Generation""}"
alg::NIST.FIPS.205::23,Algorithm,NIST.FIPS.205,50,50,Algorithm 23,"{""algorithm_label"": ""Algorithm 23"", ""algorithm_name"": ""hash_slh_sign"", ""algorithm_number"": ""23"", ""raw_header"": ""Algorithm 23 hash_slh_sign ( 𝑀 , 𝑐𝑡𝑥 , PH, SK)"", ""section_id"": ""section::NIST.FIPS.205::10. SLH-DSA External Functions > 10.2 SLH-DSA Signature Generation > 10.2.2 HashSLH-DSA Signature Generation > Algorithm 23 hash \\_ slh \\_ sign ( 𝑀 , 𝑐𝑡𝑥 , PH, SK)""}"
alg::NIST.FIPS.205::24,Algorithm,NIST.FIPS.205,51,51,Algorithm 24,"{""algorithm_label"": ""Algorithm 24"", ""algorithm_name"": ""slh_verify"", ""algorithm_number"": ""24"", ""raw_header"": ""Algorithm 24 slh_verify ( 𝑀 , SIG, 𝑐𝑡𝑥 ,"", ""section_id"": ""section::NIST.FIPS.205::10. SLH-DSA External Functions > 10.3 SLH-DSA Signature Verification""}"
alg::NIST.FIPS.205::25,Algorithm,NIST.FIPS.205,52,52,Algorithm 25,"{""algorithm_label"": ""Algorithm 25"", ""algorithm_name"": ""hash_slh_verify"", ""algorithm_number"": ""25"", ""raw_header"": ""Algorithm 25 hash_slh_verify ( 𝑀 , SIG, 𝑐𝑡𝑥 , PH, PK)"", ""section_id"": ""section::NIST.FIPS.205::10. SLH-DSA External Functions > 10.3 SLH-DSA Signature Verification > Algorithm 25 hash \\_ slh \\_ verify ( 𝑀 , SIG, 𝑐𝑡𝑥 , PH, PK)""}"
alg::NIST.FIPS.205::3,Algorithm,NIST.FIPS.205,25,25,Algorithm 3,"{""algorithm_label"": ""Algorithm 3"", ""algorithm_name"": ""toByte"", ""algorithm_number"": ""3"", ""raw_header"": ""Algorithm 3 toByte ( 𝑥, 𝑛 )"", ""section_id"": ""section::NIST.FIPS.205::4. Functions and Addressing > 4.4 Arrays, Byte Strings, and Integers > Algorithm 3 toByte ( 𝑥, 𝑛 )""}"
alg::NIST.FIPS.205::4,Algorithm,NIST.FIPS.205,26,26,Algorithm 4,"{""algorithm_label"": ""Algorithm 4"", ""algorithm_name"": ""base_2"", ""algorithm_number"": ""4"", ""raw_header"": ""Algorithm 4 base_2 b ( 𝑋 , 𝑏 , 𝑜𝑢𝑡 \\_ 𝑙𝑒𝑛 )"", ""section_id"": ""section::NIST.FIPS.205::4. Functions and Addressing > 4.4 Arrays, Byte Strings, and Integers > Algorithm 4 base \\_ 2 b ( 𝑋 , 𝑏 , 𝑜𝑢𝑡 \\_ 𝑙𝑒𝑛 )""}"
alg::NIST.FIPS.205::5,Algorithm,NIST.FIPS.205,28,28,Algorithm 5,"{""algorithm_label"": ""Algorithm 5"", ""algorithm_name"": null, ""algorithm_number"": ""5"", ""raw_header"": ""Algorithm 5 chain ( 𝑋 , 𝑖 , 𝑠 , PK .seed, ADRS"", ""section_id"": ""section::NIST.FIPS.205::5. Winternitz One-Time Signature Plus Scheme > Algorithm 5 chain ( 𝑋 , 𝑖 , 𝑠 , PK .seed, ADRS""}"
alg::NIST.FIPS.205::6,Algorithm,NIST.FIPS.205,28,28,Algorithm 6,"{""algorithm_label"": ""Algorithm 6"", ""algorithm_name"": ""wots_pkGen"", ""algorithm_number"": ""6"", ""raw_header"": ""Algorithm 6 wots_pkGen ( SK .seed, PK .seed, ADRS )"", ""section_id"": ""section::NIST.FIPS.205::5. Winternitz One-Time Signature Plus Scheme > 5.1 WOTS + Public-Key Generation > Algorithm 6 wots \\_ pkGen ( SK .seed, PK .seed, ADRS )""}"
